p (mbar),T (degC),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),wv (m/s),max. wv (m/s),wd (deg),anomaly_score_IF
996.6372816918704,17.766127846990837,10.794492136668651,999.0,16.02441466107619,12.0019162797872,2.693716521854016,3.904770085182968,231.57818464637975,-0.11350490538020908
995.6830854678918,17.351640026752015,10.721160112535731,78.84622462797465,15.887553503500737,12.117654237879185,2.0836460053899355,3.608766434670828,238.96121398831903,-0.16802764097782846
995.6457179664068,17.472486273971413,10.908648391404368,77.95543794795671,15.82760377003912,11.774341179216735,2.5761220605158583,5.055678378950057,236.98669248446572,-0.1517728169671695
996.2120571856868,17.969998091800957,10.577063508521192,79.987321607241,16.11479711901674,11.883804906744794,2.9647812547998424,4.312454252573126,231.93839625049205,-0.15319117425016715
995.885784059519,17.61706029925901,10.30529637319103,77.68217488269684,15.817152332330204,11.850519403912644,2.379050288259334,3.3593646112903675,225.2191807323208,-0.17040399441402015
995.7732641886134,17.91367045656819,10.834792566940942,78.42966884741952,15.768137097946672,11.865553853243174,2.5369278263572457,3.5800186829260414,229.37161117939124,-0.16582603566899085
994.5389046498112,17.825773209372795,10.80477569718353,76.81682250655116,15.796898424419934,11.833002019371095,2.9889282314308017,4.772019817393368,231.1163940477281,-0.15651825860366614
995.2285585974204,17.923793337546307,10.846392932518036,77.60579319694448,15.745231011551285,11.639437196705789,2.0713329980094315,4.545524389033272,221.6130461758718,-0.16562346888568036
994.7642167937864,17.444720577219414,11.085077829151809,78.78211453223332,15.646261559401433,11.9354540153795,3.973162811549267,3.6494307718249326,221.00956603631147,-0.14663770006183358
995.1648937286076,17.657943400433876,10.511419600082618,77.57996678891418,16.059181027158818,11.946142891291002,2.017702826795282,4.0199042986711655,216.7134046847351,-0.17059251081257265
994.866761125958,17.864624932794477,10.088486819214644,76.78684115009654,15.848785821036955,11.919730748992928,2.018372083065239,3.2848266008916256,225.4283821662308,-0.17431421819679277
995.2610536221378,17.49525495004385,10.954990709593044,75.26077010943787,16.223362181679118,12.093369013550417,2.378357497285184,3.7751773468280527,230.06306365238575,-0.165546154442819
994.8539414460676,18.25114822731051,10.943497416816536,76.70200716587041,16.107418548763807,12.043709109639485,2.0163121394866708,5.023339214359103,222.91239113297115,-0.16076623657554917
994.9771223005066,17.54114445526959,10.68761775919125,76.52128383798906,16.199769832238193,11.55559853755951,3.310802357308656,4.476416303420503,228.9676115753909,-0.1513822756037838
994.2386501675128,17.696019224703956,10.890694683808135,77.4411355009288,15.680968629794458,11.724250629991692,3.735782367062547,4.495599855412943,220.50758607710105,-0.14835391562832045
993.8868311191828,17.49545232185821,10.533730788054791,77.86080023084968,16.23209612302406,12.12540729256847,2.84645729545762,3.646961733205363,220.8794488297204,-0.16763081143363162
994.0405348977512,17.16551922838535,10.224524572368756,75.14976867781927,15.608459831811592,11.839939104352284,2.390301089412089,5.234896910261681,216.48431662585256,-0.16217908617323834
994.1228839406156,18.35837023622335,10.35659757507247,76.9987817727918,15.528493241699405,11.984849992791723,2.336853422590379,3.402617084491656,217.4754179822229,-0.17297441837102628
994.2061513706128,17.768467028585686,10.885034874205555,75.0561270060653,15.985938987388682,11.877397864513211,2.49676666446823,4.291050791017621,217.4122636431361,-0.16565715895135535
995.030776434905,17.705558873138894,11.294763117935783,77.00102077236635,15.77102178273136,12.187945917264672,4.790839227852022,5.308185897224281,215.98042155431028,-0.13108357791509778
993.7639231915862,17.79017360428732,10.770485575599894,75.24078210869928,15.9510292477956,11.974278828444184,2.39651834485806,3.356026118255957,214.2332273966172,-0.17253364728057602
993.1904107733308,18.28529190625065,11.138680908993988,76.05985399533759,16.11541372697256,11.965637818448933,2.362408475637487,3.177325793414759,216.5126017300819,-0.17235215222274347
993.3781440319368,17.579034740472473,10.72312545072648,76.87553185075987,15.91243255160521,11.651791921310426,2.4881130318147093,5.947459173916352,219.5127789740144,-0.1553908647421367
993.2015272521242,18.08136014251068,10.89148563022216,73.44631768243745,16.010331035424663,11.625575258077854,2.1702686169401737,3.192820786517985,208.64829259243197,-0.17552527667734263
993.5557135915772,17.758965067075287,11.15354437338767,75.11931786240665,15.95546166312084,11.878791659906303,3.169090580446774,4.074223942208792,207.6530029129082,-0.1531856995101592
992.4256979662108,17.715400402489504,10.960755209896032,76.37153935655796,16.1340267178228,12.148012501003857,3.826186686467477,3.05431803915689,215.26835952021548,-0.15138234937557887
993.1083458835196,18.07250727106746,10.764288850873475,75.39419396892114,15.68684665438336,11.808292262823034,2.423037179406628,4.430161357016942,212.1203498363766,-0.1670926129455792
993.0351002332344,18.206537842570167,10.67295854377827,76.60121180508622,15.917275896357548,12.252398804083208,2.478850548606274,4.414990734289878,210.0033056439248,-0.16487683784056112
992.9526021725064,17.763258060141688,10.910313271442126,73.75851941535753,16.06771498759532,11.849573986950862,2.465854840646921,4.420691981833643,209.21038406318712,-0.16536935080054832
992.4170699437584,17.693824592763484,11.297990133329348,75.15880243299712,16.201162337334825,12.054755056048084,2.2310337645281235,3.618816606009149,195.8245390178249,-0.17035443291796926
992.4755541631168,17.58048785395546,10.477216055509311,74.61021273307472,15.98871788441856,11.874866457522998,2.0985355777653685,5.3711287526712335,210.6357914453099,-0.15815624071512402
991.760861509232,18.26869152146183,11.211029522040484,73.75992623643349,15.965686565203098,12.067648625161452,2.47383620447794,3.937653696152496,206.64336288046707,-0.16769326144757069
992.1042180686864,17.771173728242893,11.042906992852885,72.51399745752128,15.988239002245493,12.25829543738673,2.7344447936785543,3.1259346475560803,197.96337241382068,-0.16702884377368044
991.9570617166088,17.39480752423459,10.671426376742703,73.56647104487371,16.037336855780886,12.173146582783732,3.238408921358888,4.966217744512095,195.02446628289917,-0.15369934585427492
992.3137796650412,18.378014451105997,10.960759488454055,75.0923920647157,15.873998465508963,12.317033380843265,4.630626750484585,4.266674313426613,196.64834924442968,-0.13394860185619561
991.404592757456,17.5492386609694,10.908936749647005,74.2239067706536,15.790232075333224,11.84006304852531,3.5320722874418715,4.4154329545319975,194.09861594300125,-0.15498770571200876
992.2498989535752,18.19888780348316,10.689465123613449,73.27736593348713,15.88234095939026,11.759756673499789,3.2753394921888974,3.3697371039183626,194.44314998043149,-0.15517202493887194
992.4828642054896,18.02461660945278,10.815360478633284,72.10951565618822,16.05643296595635,11.741973740451584,3.5467416341210907,3.225214378686528,195.64864636202577,-0.15285866417896865
990.5766771021606,18.060186075914675,10.603472394451504,71.00999190354003,15.848572768209028,11.9447555772422,3.6379555977975775,4.37492660282681,196.0220035021724,-0.15138359507341653
991.7005919054756,17.802407187004086,10.361832750974925,72.03216396056956,16.130581400622027,11.734546404904702,3.0030065001967525,4.284132816361521,190.4161744463504,-0.16126461010824722
991.701474360382,18.09099026911376,11.031355554582753,71.13554340857839,16.232988870106475,11.80663112618453,2.989814012932112,5.647892432201402,197.3494045086946,-0.15022235092925168
990.9196441807628,17.484256520741607,11.301789701470396,71.50163425066526,15.875501067544787,11.842086042931712,2.04246252721876,4.609176270215414,190.16974737146776,-0.16516161252494388
990.9148733895256,18.163963937375154,11.480669177957298,72.77289188103484,15.973310932727486,12.63943258759068,2.4771284285802517,4.666268777385665,179.9000874132773,-0.15848518706082498
990.9220395990558,18.4573020988884,10.6592357504648,72.70796088989033,15.914467282291522,12.04051323396732,3.129808307372905,6.419334788842136,193.8714174646444,-0.14842324766587306
990.7143987906672,18.2577379642786,11.638606903327126,72.3821189038834,15.980750953501165,11.98461622442892,2.6710648391699734,4.48300974202428,179.5299123088319,-0.15891750704208407
990.5834656277718,17.38868265089818,11.453800527338258,71.65111239512437,15.97494715371071,11.871976851137656,2.3274264243401146,4.199496953611374,185.18194961263305,-0.16773739043777214
989.7745314400862,17.700980920514095,11.424225226113144,70.38900366095368,16.109546360797854,11.783949485780312,2.731412910367429,4.137443323605947,183.14140009949563,-0.1629348622173194
991.0631635336854,17.941288095364975,10.762520011197976,71.16949464379245,16.129537687593704,11.99932112747844,2.8347562162887505,3.784853043414941,188.7876389151168,-0.16319000788249766
990.9011944758054,18.144774665629413,10.83034461808614,68.81536970851255,16.02284981464017,11.795965781507585,2.220982991797928,3.883884264696936,193.44587033178792,-0.1699495157136045
989.8290333546596,17.96744848350631,10.41807598883345,71.45761928169381,15.75440304644721,11.684926075737698,2.8305916796453765,3.74392191804016,181.1330885710596,-0.1635106881525672
989.3767963653784,17.851914660524688,11.05725700351135,69.0656698768711,16.056857206737625,11.67286821440464,2.110763858412405,3.898741712931152,179.05291615590355,-0.1671729263572917
990.2448166235172,18.178587622437465,10.88191727042066,71.31056282697604,15.933159928631875,12.34086187146136,3.006486223791938,4.47771915424757,180.7456275738453,-0.15672330015239022
989.5706683405884,18.34904547120271,11.048387162416908,69.15429884606858,15.81920539498873,11.867571015227298,2.7868315633105567,3.856059120874564,171.0369555895121,-0.16134366420959206
989.803839404359,17.929598015926473,10.749109252969433,71.83240845839315,16.07596445905323,11.667748941489137,2.285679010700417,4.719413064588085,181.4413059569552,-0.16027827809455897
989.447541337602,18.21713534088825,11.200703425947186,69.14695034779542,15.988812273870542,11.932742965519472,3.187203244659517,3.005679220906229,177.64498005351362,-0.15269711070056524
989.8273797340556,17.223595238342398,11.10093927930916,69.10671834073885,16.270461161399346,12.134543698167356,4.685447109234701,3.589682910855209,176.00465907558407,-0.13790537379162804
989.7034716843484,17.714595691213706,10.653649456378426,69.79654589869075,16.045963807184126,11.996349685245251,3.1837201761266547,3.9324735587422808,163.86195743421385,-0.15313271523542504
988.8678869587736,17.89769289276976,10.981786546761985,67.5041623531382,15.894967212591425,11.771312141906565,2.501793954149736,3.9895175058376906,170.86403930220783,-0.1610302672296109
988.4137138110204,17.84540686645537,11.079387899807076,68.87669344186756,16.27678613393746,11.978903182191504,2.7630453455867805,4.259429975400303,170.47701065761993,-0.1564241494122458
988.1887781405107,18.08940653139543,11.59470776649404,67.46508793719788,16.196763753813762,11.878505531291252,2.759931900426768,3.2673410903727054,174.5434268000678,-0.1582860241450919
989.1604497711086,18.29096683383836,11.018865506321362,68.9597408752867,15.899779890943464,12.20058762499073,3.740602070622505,3.621838967223748,172.34817273961733,-0.14518160604115599
988.1360241436438,18.1358013584363,10.705727788824523,68.59543703241629,15.953837346412776,12.2863590129697,2.356937741517565,3.171529919930661,168.97249344784117,-0.16555725318781628
988.3524399630576,17.793776487938654,10.890454181567206,68.13310241349096,16.035736288769158,12.041714017566358,2.329532368908706,5.129752372995794,171.79042016634904,-0.15587339011276508
988.1833058617082,17.519941811592094,10.973212139295788,68.95837665025442,16.0543202784742,11.619910835854908,2.154405314633669,3.681366352223423,166.93699545266855,-0.16668042127916222
988.331034008111,18.13987435974102,10.93951025608445,67.67947351801668,16.24917952238576,11.948288914563198,3.615234462888567,4.573457001506436,167.3977773696225,-0.14788025587142384
987.2652921868096,17.417029919598185,10.423920638218618,65.155381678623,16.055146409908264,12.006671945527536,2.7816680478218823,3.2359764275332705,166.0794511394894,-0.16169624191163978
988.2042150623354,18.15977704757353,10.873426328349348,66.4115223415723,16.31706928849049,11.877760835842738,2.930269847120742,5.537463300879114,165.29431845387083,-0.1468802212327998
988.2484637291856,17.902399344542356,10.761207883498589,66.02019576773776,15.887487930146325,11.884280299531,2.43316794067068,3.317626267106683,165.05587447159354,-0.1645128741670578
987.9077399844216,17.600937259900643,10.887111928842083,67.45867930042057,15.996217795510956,12.059797453027896,3.474690246625432,3.908415625751359,157.58586064203718,-0.14334281489296835
987.58543428985,18.03430432491657,11.59738406998708,66.40895610822417,16.15430522756759,12.09831872160258,3.275882543444669,4.262976442841085,158.1396299274588,-0.14727396175472807
987.6672829922894,17.941389582810572,10.707002127991842,65.78484530330263,15.848539619257306,12.210072594954338,2.895543016939817,4.235123149470578,160.89298074092483,-0.15238375965595574
987.6961880451264,17.925084647858363,11.383430178029968,65.43154477770685,16.08018366489123,11.826520526409675,3.1119370902047323,4.497124997427666,156.8466693972415,-0.1481671755807395
985.9888461584778,17.90429465315215,11.295356674885822,65.72109637109679,16.316192115607357,11.924893088829352,2.4404303261134768,4.53312148049161,162.28933176108544,-0.15338159976043964
988.231991265424,18.04860332221987,11.147108912961691,66.3028927302092,16.098368974175827,11.944817118937882,2.2563897830337254,3.9919094564641218,154.92956504153528,-0.15712406654771804
987.3284084008776,18.192947654401376,10.937646211371757,66.58954929263349,15.920433079275409,12.021707900490174,3.300792919342192,4.52436810533962,156.60601492710373,-0.14906920907741406
986.6869372049968,18.057160557729123,11.12745002490524,65.55721854466566,15.872028527567904,12.070761104059422,3.0545949530880456,4.00822233647312,153.30017044173033,-0.1474025434217618
986.6979166968432,18.20406199181884,10.790340592690582,64.89721121179717,15.661336226374283,11.985082744695893,3.7923588842364655,4.53599605227037,150.03245595530748,-0.1411492581725296
987.0210072214865,17.879113948643546,10.755329158799713,65.20045588131991,15.935726232698393,11.85297752519289,2.534446981344209,4.108445069703903,149.62991047371565,-0.1547073583390276
986.5973372227148,18.36951560248807,10.6886248522713,63.77198416466294,16.390992866404027,12.12465066739097,2.1055984796490197,3.9096628329519576,151.59514509799558,-0.1555500737818865
985.5218284991224,18.04662113535529,10.988636618821406,64.34783330244647,15.97361642203345,12.163007308659669,3.254036650952504,3.649094727199489,151.6560739161513,-0.14430218586614713
987.4517460725814,17.703179149281137,10.836784344046713,66.05786242039981,16.084116184478695,12.272851947117967,2.12751095483386,3.7210816652873473,142.84976351415656,-0.15696369928365306
986.2471241905068,17.52880715230002,10.820856232190671,65.52579620736735,16.165608758621342,12.132733819520167,2.133908742944377,3.232274980783856,149.40537234149028,-0.16071601744028102
986.6959602312968,17.909092531217095,11.311583761387078,66.51527415839399,15.980544116725168,11.48850890953403,2.2487187989969426,3.263534206901126,149.69845127281397,-0.15957321236997368
985.7239312053312,17.445464743886088,10.666641347037412,63.37173233131815,15.836562470378055,11.79138795299433,2.4006002018352355,3.623105194274749,140.81784598945328,-0.1534680272120182
986.7228481306736,17.53516640355349,11.090993863962318,66.53223209038514,16.00087649951357,11.944658013521696,2.211423685039716,3.84020614603514,145.36273727097003,-0.15771587944113308
985.9831743677448,17.88835399812342,10.705892620365864,63.253152541946925,16.16013189596613,11.968373839001703,3.173266879024012,3.942974953290607,148.25815993685706,-0.14294019474329794
986.0304249295064,17.62340142441567,10.376667235996145,62.9358521087363,15.841598761545704,11.665999429777454,2.50915863004436,4.619538054109558,145.32584562084753,-0.15321243169304977
985.0900524072468,17.514604103790955,10.418164097542158,63.71601625034548,16.03825673019189,11.781689949442264,2.158269486844338,3.784698545925937,142.9240116584456,-0.15475229104517896
986.1056213153636,17.772779754222867,10.68987598924208,63.741376653226666,15.98767814459202,11.882833263552174,2.691676256128047,4.803874278072117,142.2470441684946,-0.1481163942768498
985.7330386385904,17.793141358136648,11.017386938215765,63.27643476169041,15.851155369591364,12.015022687724288,2.110226780195525,7.1408229996055645,137.10326918937392,-0.13417506950558994
985.9278625535164,17.697496395050532,11.01197087026101,62.83783444074167,15.66834569366891,11.784456549637794,2.2098225939146623,4.417255823257139,134.78423098954016,-0.15054825287474338
984.852452113714,17.63358451278844,10.737930295577438,64.81157021083995,16.07759225839505,11.899411794039844,2.268422181416736,3.734626552460824,131.1339404136795,-0.150145810924309
984.8163028192648,17.99053725463165,10.986134839669976,61.38728106156121,16.052427277524473,11.757204330938864,2.221088795918309,3.450795172782539,147.75849716446487,-0.15200926918247298
986.0998765794558,17.823862852577378,10.813729918416223,61.32532806875452,15.898402434154688,11.992993736652378,3.4088248072329024,3.535497947412792,132.0551592422432,-0.13875112432919295
984.3098107520192,17.640791902486228,10.70241770633706,62.472565928307255,15.77746945552992,11.873564242644258,2.4681519557966425,5.234234441410968,128.99104908994354,-0.14249039008321923
984.6645599137122,18.433496809108373,11.027069551732035,62.00149617131474,15.550750921969476,12.240082984272329,3.245481667978359,4.615492697139731,137.89276612597345,-0.14061438119237335
985.1945291722544,17.738426185210137,11.116575668206655,61.990038685539645,16.087728935203682,11.791424761855144,2.758491512000561,4.418616294041371,134.8946320608847,-0.14483880767993546
984.5693441546546,18.00565113170998,11.054345411484697,64.09860403058093,15.51777524912288,11.658354094174966,2.5442646771097785,5.075521857105224,125.13321812013628,-0.14114829050136862
984.7072228359,17.483225272762272,10.646577791979754,63.29529811405075,15.649338549257765,11.766778109006644,3.298760526285608,4.858219124421792,131.61012289912807,-0.14121074786277327
984.1121685075292,17.227804900448547,10.897827676815654,62.11110726038843,16.16299791499346,11.774552945184622,2.0903712820188667,4.379226265850399,134.71912762246308,-0.14810995168094226
984.3939671091318,17.38402605578451,10.077391056398728,60.54754326796355,15.697680245171496,12.23608520361302,2.703805821380497,3.988825966588034,133.096551868594,-0.1478032946322786
983.453637273176,17.525714714351366,10.763108313848068,61.41545446855409,15.789853524930846,12.119769602786636,3.86181806111537,4.771745196256498,126.05659559756953,-0.12713471873803317
984.8348590926576,17.441399248343288,10.801086993167184,59.26686161186362,15.561553837447416,11.907186092659014,3.3913886438251124,3.225691360497632,127.58104609726789,-0.1360529565677427
983.8465522859952,17.975261672698,10.72635192318761,60.00960862171,15.654603742875764,11.817803896233253,4.050670261216196,4.728038616313324,132.91931432542356,-0.12738973444974827
983.4663490963436,17.52199826666218,10.601826133481742,61.45940701631786,15.933455018242038,11.391954747573807,3.0668117136705355,4.056132699032165,122.6455352521648,-0.1296141052499682
984.0414126431032,17.679817375895706,11.047464490373205,59.62285739469284,15.822832924883151,11.674820165145444,3.002416899970463,4.095428200182308,125.0829317005264,-0.13640681614009087
983.38063865124,17.51050045664304,10.61536229236738,59.802438590170055,16.20268199681265,11.82409888777146,2.9046353650066075,4.085777268017857,118.68512817822274,-0.1319365162272938
982.8476566591148,17.37714924495142,10.588550277932686,60.49639422574681,15.599844464897556,11.704133694716324,2.305396109354481,4.017494892424289,123.57185774668014,-0.14020102160223802
982.7462396071307,17.501088421517125,10.54498618915606,57.19193379578521,15.745519513498278,12.179742086692544,2.23148788491439,3.8303655327499273,117.8238020759601,-0.13707530525433625
983.6723375631776,17.98608315509924,10.914132399421137,60.20080554811894,15.712468623664854,11.985541314023132,2.12638267206787,4.78422038736454,135.56022383344578,-0.1421970410212185
983.1525719379912,17.223365961593505,10.502575017199009,60.1620592608991,15.544138275301387,11.842204649609716,2.8304456424514144,3.279436072540051,118.77287428973808,-0.13571899995278236
983.0734853059596,17.66543594343934,10.326199295807635,60.27833008765844,15.783020015691186,11.959943703220755,2.806131583471545,4.073588376855084,119.73733127045402,-0.13593425339073795
